DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,DISTANCE,AIR_TIME,AIRLINE_ID,CARRIER,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,CLASS
87,86,1052640,4300,3698,350,4930,20397,OH,PSA Airlines Inc.,BHM,"Birmingham, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,12,F
1,1,12240,50,46,333,57,20397,OH,PSA Airlines Inc.,HSV,"Huntsville, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,11,F
5,5,61200,250,154,372,305,20397,OH,PSA Airlines Inc.,MGM,"Montgomery, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,11,F
23,23,281520,1150,784,526,1746,20397,OH,PSA Airlines Inc.,MOB,"Mobile, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,11,F
24,24,293760,1200,1094,350,1429,20046,ZW,Air Wisconsin Airlines Corp,BHM,"Birmingham, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,11,F
34,34,598400,2182,1892,350,1942,20397,OH,PSA Airlines Inc.,BHM,"Birmingham, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,11,F
36,36,633600,2322,1635,526,2741,20397,OH,PSA Airlines Inc.,MOB,"Mobile, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,11,F
49,49,1047540,3724,2503,526,3723,20397,OH,PSA Airlines Inc.,MOB,"Mobile, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,11,F
52,52,915200,3342,2598,333,3113,20397,OH,PSA Airlines Inc.,HSV,"Huntsville, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,11,F
54,54,1169200,4104,3374,350,3162,20397,OH,PSA Airlines Inc.,BHM,"Birmingham, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,11,F
60,60,1290460,4560,3606,333,3603,20397,OH,PSA Airlines Inc.,HSV,"Huntsville, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,11,F
79,79,966960,3950,3205,350,4720,20397,OH,PSA Airlines Inc.,BHM,"Birmingham, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,11,F
80,78,954720,3900,2650,372,4637,20046,ZW,Air Wisconsin Airlines Corp,MGM,"Montgomery, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,11,F
1,1,12240,50,30,333,63,20397,OH,PSA Airlines Inc.,HSV,"Huntsville, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,10,F
4,4,48960,200,111,350,240,20046,ZW,Air Wisconsin Airlines Corp,BHM,"Birmingham, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,10,F
20,19,232560,950,682,372,1192,20397,OH,PSA Airlines Inc.,MGM,"Montgomery, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,10,F
27,27,330480,1350,789,526,2113,20397,OH,PSA Airlines Inc.,MOB,"Mobile, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,10,F
30,30,528000,1926,1456,526,2340,20397,OH,PSA Airlines Inc.,MOB,"Mobile, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,10,F
31,31,545600,1993,1604,350,1862,20397,OH,PSA Airlines Inc.,BHM,"Birmingham, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,10,F
56,56,985600,3604,2900,333,3348,20397,OH,PSA Airlines Inc.,HSV,"Huntsville, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,10,F
59,55,1173380,4180,2955,526,4153,20397,OH,PSA Airlines Inc.,MOB,"Mobile, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,10,F
65,64,1382750,4864,3834,333,4019,20397,OH,PSA Airlines Inc.,HSV,"Huntsville, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,10,F
69,66,807840,3300,2202,372,3986,20046,ZW,Air Wisconsin Airlines Corp,MGM,"Montgomery, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,10,F
77,76,1636720,5776,4687,350,4516,20397,OH,PSA Airlines Inc.,BHM,"Birmingham, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,10,F
85,83,1015920,4150,3545,350,5031,20397,OH,PSA Airlines Inc.,BHM,"Birmingham, AL",AL,1,Alabama,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,10,F
1,1,12240,50,22,326,74,20397,OH,PSA Airlines Inc.,MGM,"Montgomery, AL",AL,1,Alabama,CAE,"Columbia, SC",SC,45,South Carolina,629,1,2018,1,3,F
1,1,22500,76,75,325,71,20397,OH,PSA Airlines Inc.,BHM,"Birmingham, AL",AL,1,Alabama,CAE,"Columbia, SC",SC,45,South Carolina,638,1,2018,2,5,F
1,1,12775,50,41,326,92,20427,PT,Piedmont Airlines,MGM,"Montgomery, AL",AL,1,Alabama,CAE,"Columbia, SC",SC,45,South Carolina,675,1,2018,3,8,F
1,1,12240,50,38,300,67,20397,OH,PSA Airlines Inc.,MGM,"Montgomery, AL",AL,1,Alabama,GSP,"Greer, SC",SC,45,South Carolina,629,1,2018,3,8,F
1,1,12240,50,43,473,124,20397,OH,PSA Airlines Inc.,MOB,"Mobile, AL",AL,1,Alabama,CAE,"Columbia, SC",SC,45,South Carolina,629,1,2018,3,8,F
1,1,20210,76,70,325,122,20397,OH,PSA Airlines Inc.,BHM,"Birmingham, AL",AL,1,Alabama,CAE,"Columbia, SC",SC,45,South Carolina,638,1,2018,4,10,F
1,1,22500,76,76,327,93,20397,OH,PSA Airlines Inc.,HSV,"Huntsville, AL",AL,1,Alabama,CAE,"Columbia, SC",SC,45,South Carolina,638,1,2018,1,2,F
2,2,24480,100,89,473,226,20397,OH,PSA Airlines Inc.,MOB,"Mobile, AL",AL,1,Alabama,CAE,"Columbia, SC",SC,45,South Carolina,629,1,2018,3,7,F
2,2,24480,100,80,325,177,20397,OH,PSA Airlines Inc.,BHM,"Birmingham, AL",AL,1,Alabama,CAE,"Columbia, SC",SC,45,South Carolina,629,1,2018,3,8,F
2,2,35200,128,108,473,208,20397,OH,PSA Airlines Inc.,MOB,"Mobile, AL",AL,1,Alabama,CAE,"Columbia, SC",SC,45,South Carolina,631,1,2018,2,5,F
1,1,12240,50,49,640,98,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2018,1,3,F
1,1,17740,65,0,754,87,20366,EV,ExpressJet Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,1,1,F
1,1,20210,76,50,551,116,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,AVL,"Asheville, NC",NC,37,North Carolina,638,1,2018,2,4,F
1,1,22500,76,58,802,143,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,638,1,2018,2,4,F
1,1,12240,50,38,754,100,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2018,2,6,F
1,1,12240,50,0,754,98,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2018,3,8,F
1,1,17600,65,52,640,86,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,1,1,F
1,1,12240,50,47,754,103,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2018,1,2,F
3,3,52800,193,105,754,292,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,1,1,F
3,3,52800,193,98,754,273,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,1,2,F
5,5,88000,321,227,754,466,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,1,3,F
5,5,88000,321,279,640,440,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,2,5,F
11,11,193600,713,531,640,1081,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,3,8,F
12,12,211200,770,632,640,1013,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,1,2,F
14,14,305242,1064,860,754,1375,20452,YX,Republic Airline,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,673,1,2018,1,1,F
23,23,404800,1493,1056,754,2369,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,2,5,F
24,23,404800,1491,978,640,2187,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,3,9,F
24,24,422400,1548,1191,640,2042,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,1,3,F
27,27,475200,1753,1236,640,2406,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,4,10,F
28,28,492800,1796,1339,754,2767,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,2,4,F
28,25,440000,1603,1334,754,2562,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,2,6,F
29,27,475200,1751,1127,754,2781,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,3,9,F
30,30,528000,1940,1210,754,3091,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,3,7,F
31,31,545600,2003,1321,754,3194,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,3,8,F
32,32,563200,2066,1721,640,2833,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,2,4,F
42,42,739200,2726,2122,754,4122,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2018,4,10,F
53,51,1097120,3876,2670,640,4350,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,2,4,F
56,56,1207330,4256,3376,754,5392,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,2,4,F
63,62,1346910,4712,3599,640,5325,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,1,3,F
64,63,1355670,4788,3775,640,5307,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,1,2,F
66,66,1420880,5016,3386,754,6734,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,4,10,F
67,63,1362540,4788,3445,754,6152,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,1,1,F
73,71,1531090,5396,4314,754,6783,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,1,2,F
75,72,1549010,5472,3091,754,7583,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,3,9,F
80,80,1742750,6080,4204,754,8213,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,3,8,F
80,76,1639010,5776,3822,640,7010,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,3,9,F
81,78,1695460,5928,4380,754,8065,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,3,7,F
81,76,1639010,5776,4213,640,6594,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,1,1,F
82,69,1504410,5244,4206,754,7160,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,2,6,F
83,82,1780880,6232,5225,640,7679,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,2,5,F
83,82,1790040,6232,4927,640,7241,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,4,10,F
87,87,1865900,6612,5110,754,8329,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,1,3,F
90,88,1892980,6688,5250,754,9062,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,2,5,F
104,102,2203400,7752,5439,640,9318,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,3,8,F
106,92,1982980,6992,5708,640,8546,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,2,6,F
111,109,2351740,8284,5945,640,10197,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2018,3,7,F
4,4,70400,260,222,640,328,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,12,F
13,11,193600,703,398,754,1040,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,12,F
28,28,611680,2128,1509,754,2559,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,12,F
45,45,981135,3420,2777,754,4235,20452,YX,Republic Airline,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,673,1,2017,4,12,F
82,81,1740060,6156,4733,640,6840,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,12,F
3,3,52800,191,166,640,260,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,11,F
14,13,228800,831,485,754,1245,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,11,F
24,24,523272,1824,1529,754,2440,20452,YX,Republic Airline,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,673,1,2017,4,11,F
46,46,977750,3496,2651,754,4507,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,11,F
80,79,1701930,6004,4787,640,6997,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,11,F
1,1,12240,50,35,640,89,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,629,1,2017,4,10,F
5,5,88000,321,265,754,504,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,10,F
8,8,140800,512,423,640,734,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,631,1,2017,4,10,F
99,97,2072580,7372,5795,640,8809,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,10,F
102,102,2178210,7752,5884,754,10155,20397,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR",AR,5,Arkansas,CLT,"Charlotte, NC",NC,37,North Carolina,638,1,2017,4,10,F
1,1,22500,76,26,637,118,20397,OH,PSA Airlines Inc.,LIT,"Little Rock, AR",AR,5,Arkansas,CAE,"Columbia, SC",SC,45,South Carolina,638,1,2018,3,7,F
1,1,19730,76,68,637,82,20398,MQ,Envoy Air,LIT,"Little Rock, AR",AR,5,Arkansas,CAE,"Columbia, SC",SC,45,South Carolina,673,1,2018,1,2,F
1,1,52300,188,183,1773,196,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,622,1,2018,1,1,F
1,1,38400,150,130,1773,194,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,1,1,F
1,1,122000,247,232,1773,193,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,696,1,2018,1,1,F
1,1,36400,128,66,1773,205,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,698,1,2018,1,1,F
1,1,39800,150,150,1773,197,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,2,4,F
1,1,20640,76,0,1856,254,20304,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,638,1,2018,3,7,F
1,1,52300,188,169,1773,221,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,622,1,2018,3,7,F
1,1,42100,160,82,1735,216,19805,AA,American Airlines Inc.,TUS,"Tucson, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,614,1,2018,3,7,F
1,1,43400,175,155,1891,238,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,838,1,2018,3,8,F
1,1,36000,128,96,1773,325,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,698,1,2018,3,9,F
1,1,51700,187,187,1825,256,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,699,1,2018,3,9,F
1,1,122000,247,164,1773,186,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,696,1,2018,1,2,F
1,1,51700,187,178,1825,232,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,699,1,2018,1,2,F
2,2,72000,256,99,1735,431,19805,AA,American Airlines Inc.,TUS,"Tucson, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,698,1,2018,3,9,F
2,2,244000,494,290,1773,389,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,696,1,2018,1,3,F
2,2,86800,350,266,1891,504,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,838,1,2018,4,10,F
2,2,86800,350,275,1891,437,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,1,1,F
3,3,298200,873,689,1773,576,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,687,1,2018,2,4,F
3,3,103800,429,376,1891,692,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,612,1,2018,4,10,F
3,3,114600,450,251,1773,644,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,3,9,F
4,4,173600,700,678,1891,920,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,3,7,F
5,5,173000,715,652,1891,1061,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,612,1,2018,1,1,F
8,8,276800,1144,1044,1891,1815,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,612,1,2018,2,4,F
8,8,347200,1400,1039,1891,1826,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,2,6,F
8,8,276800,1144,993,1891,1829,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,612,1,2018,2,5,F
13,13,499900,1950,1438,1735,2453,19805,AA,American Airlines Inc.,TUS,"Tucson, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,1,2,F
21,21,811800,3150,2606,1735,4112,19805,AA,American Airlines Inc.,TUS,"Tucson, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,4,10,F
22,18,691600,2700,1448,1735,3737,19805,AA,American Airlines Inc.,TUS,"Tucson, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,3,9,F
24,21,805900,3150,1907,1735,4392,19805,AA,American Airlines Inc.,TUS,"Tucson, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,3,8,F
24,24,1041600,4200,3769,1891,5190,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,1,3,F
26,26,1128400,4550,2759,1891,5652,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,2,4,F
26,25,1085000,4375,2399,1891,5658,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,2,5,F
26,26,1128400,4550,4198,1891,5732,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,614,1,2018,4,10,F
27,26,2584400,7566,5829,1773,5151,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,687,1,2018,1,1,F
27,26,899600,3718,3217,1891,6013,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,612,1,2018,2,6,F
27,27,2683800,7857,6554,1773,5200,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,687,1,2018,1,2,F
28,28,1071400,4200,3428,1735,5811,19805,AA,American Airlines Inc.,TUS,"Tucson, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,2,6,F
28,27,1037600,4050,2985,1735,5697,19805,AA,American Airlines Inc.,TUS,"Tucson, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,3,7,F
30,30,2982000,8730,7775,1773,5824,19805,AA,American Airlines Inc.,PHX,"Phoenix, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,687,1,2018,1,3,F
30,28,968800,4004,3265,1891,6474,19393,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ",AZ,4,Arizona,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,612,1,2018,3,9,F
31,30,1150000,4500,3216,1735,5895,19805,AA,American Airlines Inc.,TUS,"Tucson, AZ",AZ,4,Arizona,CLT,"Charlotte, NC",NC,37,North Carolina,694,1,2018,2,4,F
